site_no,Visummer,VI winter,Vispring,VI fall,StreamOrde,DrainageArea,D50_mm,AI,Ludev,Luforest,Luagri,Mean Elev,Slope,Mean discharge,CAT_SILTAVE,CAT_CLAYAVE,CAT_SANDAVE,Pred Wbank,Pred D bank,Pred W mean,Pred D mean,Soil erodib factor,Rainfall,HydraulicCOnductivity,Permeability,Rating Curve Coeff,RatingCurve Exponent
1614500,0.34,0.43,0.5,0.26,5,1300.2606,8.432074,0.77964,7.89,18.22,68.27,11930,0.00059607,19.24007697,53.38,25.87,20.74,50.7164,2.162153,40.59955,1.0002633,0.3275,999.0933986,0.0136,6.122487757,0.282331646,0.62384896
5488110,0.16,0.3,0.44,0.12,7,31888.4373,1.0671604,0.77295,15.82,22.33,43.35,20955,0.00195081,237.6646381,61.21,30.67,8.12,146.43535,5.199101,136.19452,3.3255677,0.2952,920.7647006,0.087,2.525702586,0.204834647,0.571335642
4288000,0.26,0.44,0.56,0.23,3,364.4109,0.48876226,1.122533333,2.63,87.86,6.26,15996,0.0035317,8.353229761,56.09,8.23,35.57,32.156666,1.1975026,26.257376,0.9380115,0.2625,1118.1346,0.2045,6.268956583,0.206438098,0.685039224
1346000,0.25,0.49,0.55,0.18,5,1439.4402,0.20369512,1.034333333,4.5,66.1,24.99,12765,0.00753191,40.04927284,64.18,13.43,22.39,62.043465,1.9439569,42.681286,1.0362476,0.3338,1127.681023,0.0201,4.335796894,0.153386073,0.554931533
8173900,0.26,0.4,0.35,0.4,5,8990.7066,1.806394,0.493616667,18.03,12.9,59.15,7558,0.00049974,43.59507435,47.48,40.74,11.78,33.16106,2.2575839,31.420511,1.3995625,0.3601,899.6886174,67.1864,4.595867421,1.668616738,0.144235021
3072000,0.23,0.52,0.49,0.2,4,589.5675,6.228029,0.873525,20.04,67.36,7.23,25060,0.00114976,8.289715176,56.14,32.23,11.63,39.62833,1.7823577,31.191929,0.8692556,0.3931,1071.622627,0.1212,3.469620915,0.437408747,0.381009401
8106350,0.2,0.37,0.33,0.45,6,18121.374,0.53909683,0.49195,0,0.13,75.58,9549,0.0016009,41.52163323,42.63,40.98,16.38,53.5657,2.626472,34.313942,2.4885502,0.3232,900.6927099,81.7779,1.893805668,0.398144617,0.642007353
2134480,0.28,0.44,0.45,0.23,4,575.8992,0.15674391,0.81226,5.43,8.32,32.79,3231,0.00033573,6.539793508,21.17,21.63,57.2,27.558487,1.7134912,23.79097,1.3253413,0.1566,1199.162077,8.0167,10.83655804,0.635815522,0.252684444
5372995,0.2,0.35,0.37,0.14,5,779.4135,0.85006607,0.7628,83.01,2.86,9.69,29357,5.24E-05,6.12922821,56.21,15.64,28.15,35.992207,1.797352,27.049791,0.60285646,0.3185,849.8064756,7.0963,10.17028419,0.421175519,0.5195667
1447800,0.22,0.43,0.51,0.21,5,750.7944,0.32531777,1.09825,0.14,86.01,0.33,36477,0.0048125,19.0028105,52.23,17.33,30.46,43.849136,1.5217137,40.024174,1.4118439,0.3081,1205.99739,0.29,3.636144349,0.272650525,0.411235434
2020500,0.32,0.47,0.51,0.23,3,365.2695,6.1487,0.7993,32.41,19.31,47.59,42054,0.00375776,5.2875113,48.78,23.47,27.75,26.241228,1.2729504,22.454487,0.73996085,0.29,1128.873235,0.0017,6.79,0.40944758,0.405962574
2473000,0.24,0.38,0.36,0.23,6,4541.9697,0.6157794,1.0064,75.95,1.96,10.99,3765,0.00256529,82.67237299,33.36,13.27,53.37,76.53993,3.5887828,68.60318,2.2429483,0.2512,1535.764526,6.898,8.129096663,0.511748371,0.408116971
2240500,0.35,0.39,0.38,0.3,4,3021.9273,0.1218596,0.78544,8.23,68.15,4.39,615,0.00016789,30.02302984,4.74,5.75,89.52,58.45902,2.6107457,44.340862,3.1521285,0.0778,1326.362939,10.6125,31.91629357,0.429053284,0.452186475
2319800,0.35,0.47,0.44,0.29,7,17384.0742,0.11725377,0.851616667,5.77,35.07,8.9,1404,0.00034176,192.7180595,13.02,13.11,73.87,93.61853,5.69131,97.22917,3.735515,0.1214,1332.985021,19.0749,19.6188759,0.551738067,0.451299576
2318000,0.31,0.42,0.4,0.28,5,1493.667,0.19145064,0.7729,6.28,37.37,21.62,5426,0.00031187,15.39992232,17.43,18.43,64.13,38.78663,2.2303033,30.16961,2.2860346,0.124,1262.456969,1.3877,15.89354839,0.850045391,0.246589814
3512000,0.23,0.53,0.5,0.2,5,476.5311,0.8265433,1.0922,20.39,71.59,4.8,56244,0.00409151,15.31344281,38.06,28.87,33.02,36.87068,1.2615618,35.415028,0.83581984,0.2475,1322.544271,0.0616,6.319208633,0.195728167,0.673043147
7058000,0.24,0.51,0.42,0.2,5,1473.7311,0.33982867,0.75765,0,84.91,10.3,17888,1.00E-05,14.75172243,52.41,27.45,20.14,44.31787,2.257049,37.280594,1.0811765,0.3709,1115.4652,0.1656,4.542161914,0.374883295,0.450103847
2146000,0.2,0.37,0.38,0.17,6,7886.0718,7.0252767,0.7972,58.63,26.07,4.36,15091,1.00E-05,121.7973571,35.83,36,28.17,137.5373,3.2010407,139.20444,2.8066955,0.2718,1121.35682,0.7941,2.903617811,0.098607228,0.678863874
1541000,0.26,0.47,0.51,0.24,4,816.2856,0.2099372,0.9973,19.35,45.16,24.19,36975,1.00E-05,16.75349373,57.94,25.76,16.73,45.702614,2.034314,33.627186,0.978953,0.36,1160.18103,0.2124,3.591290323,0.34554285,0.47342567
1181000,0.25,0.48,0.53,0.22,3,245.5875,0.44879192,1.167175,8.58,84,1.49,10991,0.00713652,5.991948359,36.13,3.96,59.91,23.796825,1.2725816,22.40489,0.7381026,0.2112,1215.065342,0.1741,21.2301849,0.305689895,0.448820167
3324300,0.19,0.27,0.52,0.17,4,1132.7985,5.446995,0.853375,5.61,13.55,77.59,23523,0.0007747,11.93966587,53.45,32.31,14.24,40.279373,2.012783,36.842354,1.3571035,0.3589,1005.745459,0.0398,1.900188988,0.16654103,0.7451119
8175800,0.28,0.38,0.34,0.3,6,12789.1314,1.2533516,0.493214286,3.62,16.65,47.9,4271,7.37E-05,60.53718629,37.26,36.12,26.61,43.45383,2.406236,43.69146,1.7773734,0.3091,870.2473875,38.2783,4.261517345,1.339394454,0.191629349
4296000,0.27,0.45,0.58,0.2,3,314.4789,0.04378925,1.2251,3.57,74.3,10.55,21487,0.00607714,5.961989183,46.38,5.83,47.79,22.996014,1.42145,20.270853,0.9607303,0.2352,1206.11693,0.0893,12.13539074,0.404192323,0.381837202
2492000,0.32,0.5,0.42,0.23,5,3130.6275,0.1859285,1.0623125,3.84,17.21,0.33,1415,0.00012185,63.51212108,41.66,16.08,42.26,57.070534,2.3773263,45.831318,1.2270513,0.289,1563.467389,105.9692,6.798048423,0.53666403,0.310424779
1069500,0.29,0.4,0.51,0.24,5,258.1803,0.14948565,1.07775,17.7,73.84,3.99,4619,0.00490589,5.649541601,19.52,3.78,76.7,21.436857,1.4005139,21.255396,0.9915936,0.1457,1254.75839,0.0001,35.66043062,0.274178743,0.526284716
7312500,0.24,0.28,0.22,0.25,5,8084.3121,0.5982531,0.363305,68.39,4.74,2.48,28092,5.14E-05,7.281580427,49.25,27.89,22.86,39.004524,3.0288239,23.203333,1.5442013,0.3846,753.2242275,29.1225,4.44415465,0.659162365,0.576240676
5480500,0.22,0.36,0.35,0.15,6,10871.775,0.2963447,0.7166,72.41,12.42,0.77,29997,1.00E-05,64.70802454,39.97,23,37.03,86.42865,3.4384713,77.4035,1.805618,0.2599,880.2451962,0.0491,7.189227799,0.113707811,0.733536386
8062500,0.26,0.37,0.27,0.33,6,21054.3939,0.69605076,0.5546,0.35,5.94,32.62,9108,0.00027404,103.4360921,25.87,65.46,8.66,57.63128,2.8529375,40.67987,2.5118291,0.32,1001.23766,80.6097,1.27,0.511561842,0.470757035
1073500,0.32,0.47,0.53,0.25,5,471.8646,0.08174796,0.966166667,6.97,67.17,11.96,1166,0.00136271,8.380782008,41.83,11.64,46.53,30.781872,1.6959914,24.653755,0.807926,0.2454,1155.094397,0.2114,13.42407308,0.471725962,0.634894413
2438000,0.25,0.42,0.42,0.22,5,724.0239,0.16565406,1.0262,33.34,22.99,34.62,10976,0.00352975,15.48020045,38.4,20.43,41.16,42.737247,1.7662448,33.243134,0.8774218,0.2494,1484.985937,86.9651,6.991265862,0.575274623,0.475154603
3202750,0.19,0.59,0.52,0.17,4,333.4131,2.0775988,0.98935,2.29,96.09,0.76,33894,0.0026852,5.475393275,49.48,20.05,30.47,28.845253,1.0351235,27.707096,0.7574939,0.29,1162.814071,0.2567,7.28,0.354465911,0.606857051
1470500,0.26,0.4,0.51,0.2,5,928.0476,1.3138614,0.94602,12.6,27.77,54.01,9576,0.00112561,21.71507865,52.73,19.46,27.81,49.470104,1.9106978,44.814106,1.1757146,0.32,1159.376089,0.0034,7.71,0.166792909,0.594691845
3079000,0.18,0.6,0.53,0.17,5,990.684,0.15005724,0.9827,24.82,67.38,0,50723,1.00E-05,19.89813111,48,17.94,34.06,52.847546,2.1064982,34.87248,1.2986217,0.35,1116.209348,0.1663,17.13425532,0.287190394,0.400787037
4242500,0.26,0.41,0.54,0.21,4,486.428,0.49925646,1.153175,7.04,68.97,18.6,13393,0.00977634,16.29048571,49,11.33,39.67,39.88188,1.490047,36.56293,0.89336324,0.33,1148.304605,0.1411,19.92,0.347086411,0.437494121
6797500,0.19,0.34,0.32,0.16,5,3135.9861,0.41349494,0.4144,2.3,0,0.29,56088,0.00218253,5.973910557,19.75,6.81,73.45,28.645857,1.978475,20.631105,1.0009599,0.2136,673.4057131,0.0423,28.52565657,0.432698126,0.291806155
8290000,0.12,0.15,0.16,0.11,6,7965.7164,1.1839329,0.13805,7.4,0.17,11.79,172417,0.00439215,17.1699206,22.26,18.29,59.45,48.13191,1.6042546,40.7502,0.9858527,0.2225,295.3733171,2.7503,18.71246478,0.241632771,0.475446582
3049500,0.2,0.36,0.35,0.14,7,29553.3261,0.33723947,0.858228571,39.02,36.36,2.85,22717,2.64E-05,581.4025403,55.76,24.54,19.71,222.50233,5.5938354,225.02301,4.1748257,0.3143,1021.051172,0.1313,3.538353156,0.037436759,0.700231735
3446000,0.27,0.5,0.5,0.24,4,174.4767,1.5407178,1.02458,16.85,57.7,23.27,63631,0.00222865,5.090822801,38.52,28.55,32.88,25.758286,1.1784137,22.500076,0.6570036,0.2413,1285.762261,0.1184,6.79693441,0.401064351,0.479866695
2312720,0.33,0.41,0.41,0.28,4,3466.9458,0.10136985,0.77185,3.86,8.91,21.63,1193,1.00E-05,16.53236783,5.31,10.96,83.72,49.670647,3.0101721,58.44027,2.282544,0.0852,1307.217303,0.0557,26.47672052,0.355312265,0.473553778
2476600,0.29,0.52,0.46,0.26,5,912.2895,0.59406525,0.972225,3.87,33.13,11.67,7821,1.00E-05,14.78980853,44.38,24.26,31.35,37.397854,2.7830753,28.672972,1.5643198,0.2867,1434.520963,6.9115,4.556322354,0.886904412,0.268077824
5590950,0.22,0.46,0.42,0.16,4,933.462,0.32570785,0.8267,20,0,0,19463,1.00E-05,9.29895428,53.72,23.65,22.63,37.8516,1.848665,36.39075,0.9489992,0.35,1013.646997,0.0292,4.7,0.808151445,0.340075085
2044500,0.32,0.51,0.48,0.25,4,820.9836,0.28126702,0.847233333,6.73,62.09,17.82,5442,0.00065493,9.435724429,24.22,33.9,41.88,33.75527,2.1283865,28.353062,1.5686886,0.28,1160.983528,0.0253,6.73,0.395369778,0.511070686
2471001,0.36,0.51,0.43,0.29,4,326.3976,0.43751293,1.044866667,9.6,43.82,0.15,303,0.00073364,8.257009271,39.4,25.13,35.46,55.411907,1.8329451,26.091053,1.548533,0.2667,1655.676844,65.454,7.255354201,0.94613819,0.25444468
7077380,0.11,0.22,0.52,0.13,6,6232.2705,0.35887563,0.80405,4.19,0,92.56,7304,1.00E-05,24.70513462,50.81,32.21,16.99,69.42937,3.3959339,77.48747,2.5568373,0.42,1208.469231,81.7779,1.68,0.827008655,0.374499748
9177000,0.12,0.12,0.13,0.12,5,3889.6641,1.439748,0.170457143,4.98,25.97,0.34,151897,0.00334091,11.4045916,44.37,32.67,22.95,38.598553,1.2450552,43.986816,0.83960235,0.2816,324.8735389,0.1251,1.697112421,0.35828602,0.461210899
2092500,0.31,0.4,0.47,0.28,4,454.9806,0.16321947,0.9248,6.2,31.55,41.1,736,1.00E-05,5.51296967,23.01,25.04,51.95,28.294216,2.323625,21.51499,1.6913044,0.1952,1304.19935,0.026,8.851014859,1.002213801,0.176987718
1374701,0.2,0.5,0.54,0.18,4,210.0951,0.4989072,1.0527,25.08,70.61,1.98,6224,0.0107979,7.31819405,47.56,6.62,45.82,24.910065,1.2818079,20.641392,1.048061,0.2141,1170.846154,0.0736,8.38,0.317283356,0.450929599
4119000,0.18,0.3,0.29,0.14,6,12738.799,0.9799907,0.80863,88.18,4.29,0.61,17920,0.00059797,123.3115414,28.04,17.33,54.62,135.55263,3.7402537,134.52667,0.8419071,0.1959,925.0976067,96.2746,14.06156667,0.313570992,0.560032731
23177483,0.31,0.44,0.46,0.27,5,1292.0697,0.14195788,0.748283333,6.5,36.71,22.36,3928,3.25E-05,13.39177975,17.16,19.17,63.67,56.655647,2.2542984,32.370064,2.2670407,0.1345,1242.620379,4.2744,15.27633891,0.937376627,0.284761254
3052000,0.22,0.53,0.54,0.19,4,392.3559,3.6087716,1.07344,4.61,88.25,5.54,45171,0.01084625,10.97380811,52.67,24.12,23.21,31.109491,1.0307267,33.06002,0.70866436,0.3216,1280.986938,0.1771,8.176161662,0.358097172,0.508650182
7175500,0.2,0.45,0.3,0.18,6,5015.7414,2.5994093,0.61432,3.32,21.5,30.33,17960,0.00044878,42.58079485,50.93,28.56,20.51,66.64388,2.6365821,48.899063,1.2420937,0.31,1046.18654,0.1206,4.112623621,1.3385589,0.167124122
9196500,0.27,0.23,0.27,0.27,4,197.0487,27.032433,0.279366667,0,59.42,0,227478,0.01570776,5.016746049,28.26,13.26,58.48,27.742252,1.0490586,31.403704,0.9927418,0.2099,548.6996914,0.0672,9.13,0.313648517,0.544547046
3069500,0.25,0.48,0.54,0.21,5,1855.5705,1.014309,1.098466667,4.34,50,16.4,48519,0.00022237,52.45942236,54.25,18.1,27.65,64.30084,1.6649195,61.214867,0.93689847,0.3235,1271.437994,39.0227,8.557392901,0.245985993,0.517985462
3285000,0.38,0.52,0.45,0.32,5,823.5414,1.2810882,0.955457143,5.91,31.53,53.43,23040,0.0007464,14.5556569,51.22,41.35,7.43,87.58043,2.2748559,35.714275,0.8706162,0.31,1160.566046,0.0253,2.51,0.362651579,0.443862016
9224700,0.1,0.1,0.1,0.08,6,7708.5,3.6600604,0.1295,6.36,0,0,187040,0.00032473,9.454809953,43.7,18.65,37.65,45.981365,2.0401483,50.28894,1.45275,0.2768,205.9459191,63.1843,7.45913613,0.441138848,0.304806259
2331000,0.28,0.54,0.47,0.23,4,392.6799,1.4205439,1.1033,20.73,60.36,13.57,37246,0.00337285,11.90073027,29.84,32.87,37.29,34.296547,1.4208179,33.317623,1.1776292,0.25,1490.198875,0.0925,5.08,0.265658839,0.61713531
3284000,0.28,0.49,0.43,0.24,6,10249.4907,1.3327076,0.92338,15.28,51.8,26.31,17015,9.40E-05,165.654192,50.63,42.11,7.26,112.07698,7.9849515,107.299576,4.5305443,0.3427,1154.435003,0.0145,2.017992652,0.043282931,0.953853378
2019500,0.3,0.5,0.47,0.24,6,5368.2696,12.907465,0.773175,36.22,45.05,16.09,25667,1.00E-05,75.74755594,38.21,36.41,25.3,76.62563,2.3963675,77.58175,1.7284174,0.3102,1085.672141,0.1051,4.744284378,0.162191029,0.678951032
2163001,0.26,0.48,0.45,0.21,5,1101.9645,0.2640725,0.878633333,25.48,51.48,13.57,19983,0.0026531,23.61377679,29.42,35.07,35.52,48.03503,1.8816844,47.56859,1.5660152,0.2631,1208.733065,0.1739,4.889576501,0.25773996,0.669480712
1389500,0.18,0.31,0.35,0.14,6,1978.1847,0.96329176,0.9969,92.35,0.78,0,3924,1.00E-05,32.60577695,44.15,11.71,43.86,54.689587,2.4718468,47.32474,1.2777827,0.1842,1295.061698,0.3546,12.61799112,0.261832121,0.589497459
3518500,0.26,0.47,0.47,0.23,4,307.4472,1.6088028,1.07028,13.36,66.6,13.64,25905,0.00090766,8.818248267,42.55,26.86,30.6,30.12036,1.3588766,29.774809,0.6883402,0.276,1393.007097,0.059,18.56440956,0.4517731,0.389873673
4199500,0.27,0.41,0.53,0.2,4,679.45,14.173023,0.78934,9.28,36.15,43.52,17996,0.00262078,9.027622693,47.45,25.79,26.76,35.5142,1.7229346,36.005615,1.097488,0.3393,950.6533708,0.1509,7.185592668,0.208388919,0.550088987
8013500,0.33,0.47,0.44,0.28,5,1973.2266,0.4718703,1.0410375,3.47,41.65,8.09,1445,0.0001995,33.47881224,49.77,23.31,26.92,44.195896,2.3779182,45.028847,1.6148907,0.3921,1562.39566,88.354,3.268882958,0.91983191,0.247521127
1553500,0.07,0.15,0.19,0.06,6,17676.288,0.17076862,0.902733333,32.46,7.67,4.91,13062,0.00035242,327.2830374,48.16,13.96,37.88,313.45663,3.595955,304.93265,2.7471325,0.32,1078.340233,0.0233,11.96,0.131306618,0.566541624
1153550,0.31,0.46,0.53,0.24,4,290.0277,0.20255423,1.058333333,8.92,60.65,27.3,9603,0.00408468,5.942507224,58.83,11.33,29.84,25.287994,1.2265248,22.039238,0.93290025,0.3007,1122.847946,0.1493,6.5789747,0.248877013,0.622161941
4027500,0.28,0.38,0.47,0.21,4,640.854,5.630802,0.818233333,5.47,50.87,34.4,20237,0.01160067,7.712647088,40.09,40.64,19.27,32.4825,2.4515736,29.264482,4.878237,0.28,776.7648243,0.0271,1.98,0.283675904,0.552374777
3065000,0.18,0.59,0.54,0.16,4,899.7093,3.615783,1.0817,5.94,89.12,0.71,51803,0.00478143,23.64574646,55.25,26.09,18.66,50.479458,1.3216432,48.242134,1.0914161,0.322,1325.912399,0.2089,4.993110931,0.203076763,0.503634719
2365200,0.29,0.46,0.41,0.26,7,8245.5201,0.39151284,0.91,2.49,1.25,19.79,1917,0.00056561,120.8142828,28.55,15.8,55.65,89.168106,3.8127716,77.64874,2.9375408,0.1544,1494.789682,0.0557,11.50158645,0.480967162,0.398769383
8150700,0.22,0.28,0.23,0.32,5,8422.3629,0.298778,0.337633333,5.78,2.18,0,37431,0.00109709,9.781472569,33.41,29.11,37.48,33.707657,1.7914908,27.995773,1.1284336,0.2666,721.3423088,0.3108,3.379936084,0.153315949,0.599778379
2337170,0.26,0.5,0.46,0.2,6,5322.4803,0.9565178,0.91704,18.96,53.81,21.05,22011,1.00E-05,101.2389349,32,29.89,38.11,78.339874,2.4811063,75.9165,2.5800645,0.2553,1313.893347,0.0659,5.657012899,0.354598258,0.552951128
3288100,0.34,0.45,0.38,0.27,3,388.6578,1.6872889,0.900671429,72.56,4.9,22.48,23690,0.00061048,6.70963768,52.64,39.11,8.25,26.642763,1.911048,25.499985,2.0380921,0.3318,1109.716486,0.0184,4.380605618,0.231027539,0.669462812
6348300,0.17,0.25,0.32,0.14,6,7596.1476,1.3241788,0.3246,7.35,3.1,19.36,52795,0.00101923,5.097137447,42.72,18.73,38.93,36.862118,1.8005992,49.028946,1.4506773,0.2833,433.6825182,12.4933,8.750511322,0.44821742,0.492565003
2083500,0.27,0.38,0.42,0.22,6,5761.2015,0.11031263,0.8404,23.8,2.81,7.11,418,0.00029411,66.54955106,29.86,23.33,46.81,80.57421,2.9214826,83.91371,2.3152704,0.1842,1152.908974,0.258,13.78636364,0.735980437,0.412362541
2353500,0.29,0.38,0.45,0.25,5,1624.7412,0.14839248,0.822116667,2.76,28.69,32.15,4739,0.00024062,21.91434398,18.43,27.37,54.2,43.86356,2.6946976,30.82489,1.5110865,0.1673,1298.276091,0.0244,8.238094799,0.683797521,0.333659131
3109500,0.21,0.51,0.55,0.18,6,1298.7531,1.3143363,0.84442,5.52,69.22,21.63,21810,0.0011947,15.7034218,54.73,23.7,21.57,47.524025,1.7404759,40.311657,0.98851043,0.34,978.6263747,0.0661,5.96,0.32968229,0.497969009
1019000,0.3,0.38,0.55,0.3,5,580.1967,0.14515048,1.165914286,7.03,78.96,0.23,6189,0.00720794,11.08599927,55.97,7.96,36.07,31.888496,1.6630118,29.436024,0.9024245,0.22,1136.181988,0.0079,4.34,0.281185708,0.655198182
8285500,0.13,0.14,0.15,0.12,4,2066.427,0.84986615,0.25085,0,0,0,204897,1.00E-05,13.74296471,54.86,27.8,17.34,40.800236,2.817919,27.496708,1.1721456,0.37,363.222467,0.2749,1.66,0.237084644,0.544559363
5340500,0.2,0.38,0.46,0.15,6,15719.8257,0.233077,0.745271429,24.18,45.64,24.53,20897,0.00495718,141.5244831,37.88,12.1,50.03,156.86417,4.211936,86.11936,4.8447638,0.2664,770.3941516,143.5965,11.20816522,0.069218185,0.897984275
7063000,0.18,0.3,0.43,0.18,6,3245.661,1.086027,0.841285714,41.84,2.89,40.88,9462,0.00033435,41.90444806,49.64,32.3,18.06,57.18719,2.9493754,45.97635,1.4534675,0.4153,1197.489302,108.1329,2.173961449,0.913139128,0.268448868
6188000,0.15,0.21,0.2,0.05,5,1730.5434,2.4929776,0.4225,0.71,23.85,0,181878,0.00802663,29.40342992,39.31,17.92,42.76,49.048725,1.2882539,63.1368,1.1682931,0.2297,401.5932246,3.8805,5.971001392,0.212569674,0.608224879
8073500,0.27,0.33,0.3,0.23,3,737.8911,0.43350428,0.69274,96.79,0.75,0.98,1409,0.00076704,8.447637975,39.77,31.88,28.35,32.396393,1.8227593,24.133696,1.1436305,0.3414,1259.217167,7.3923,2.184259911,0.835944489,0.516754693
5576000,0.23,0.39,0.35,0.2,5,2251.5336,0.3256576,0.715216667,40.85,14.66,39.7,16000,1.00E-05,18.12161997,63.47,28.16,8.37,60.537518,3.249164,37.924892,1.3791282,0.3221,928.1026801,0.0934,2.81687349,1.192513645,0.309037043
7239300,0.27,0.29,0.2,0.33,6,33498.3555,0.29431546,0.397418182,12.8,4.74,50.93,44226,0.00080702,6.130049397,32.81,16.34,50.85,37.098236,1.4749136,30.485556,0.8922062,0.2378,807.8769679,37.971,11.5199671,0.677685828,0.34656141
3351500,0.24,0.4,0.47,0.21,3,451.134,0.46117622,0.87168,7.19,22.96,64.38,24047,0.00041887,5.155611641,46.36,22.7,30.94,29.369446,1.5526234,22.156578,0.86210686,0.3633,1065.059462,0.0556,5.180218679,0.502549365,0.266872965
2013000,0.23,0.52,0.49,0.19,4,425.9475,2.117897,0.78082,14.01,81.86,2.56,37895,0.00443565,5.472278427,46.23,17.97,35.78,29.02848,1.0423341,25.298985,0.55710703,0.2761,971.0719803,0.0991,13.23551397,0.418056295,0.424528773
7017200,0.26,0.49,0.37,0.22,5,461.0115,1.9206377,0.786983333,3.47,57.91,30.91,22989,0.00093107,5.356264493,54.89,29.12,15.99,29.993046,1.7431962,27.779684,1.4289806,0.3578,1133.635984,0.5012,2.705257732,0.477871916,0.475778008
2295637,0.36,0.4,0.43,0.28,4,2044.7118,0.08322515,0.70766,23.62,1.8,32.12,1355,1.00E-05,13.51648694,5.62,9.04,85.34,84.154236,2.8271332,44.38023,1.8641261,0.1043,1286.574801,0.2429,23.7660643,1.095151569,0.247466707
6470500,0.16,0.21,0.44,0.13,5,9424.7622,0.9060085,0.4263,4.5,0.6,76.92,39400,0.00011222,5.792909565,48.99,25.9,25.14,32.653515,2.5420363,28.778492,1.7481745,0.2981,551.1623172,37.7129,3.722459814,0.372678661,0.457050689
9211200,0.08,0.09,0.1,0.08,7,10843.9011,12.412269,0.134633333,0,0,0,194737,0.00167105,48.05494219,36.28,15.01,48.71,84.93128,1.6982927,102.14216,1.7642616,0.2733,186.2768444,194.192,8.977730463,0.240519821,0.504625619
3036000,0.23,0.46,0.48,0.18,5,892.6308,0.18775427,1.003633333,11.96,68.33,13.47,30144,0.00218705,18.65754374,54.06,23.12,22.82,46.741215,1.653443,36.749344,0.8532163,0.34,1109.988499,0.2109,7.062056624,0.318431207,0.412705988
1539000,0.31,0.4,0.49,0.22,5,704.1537,0.22499019,0.9065,11.66,22.33,64.02,16458,0.00410697,14.31162271,50.27,17.04,32.61,42.93058,1.8124181,37.175217,0.9762099,0.3105,1076.84517,0.0671,9.821441083,0.33057973,0.397585749
7346000,0.34,0.45,0.4,0.25,4,2321.2728,0.3926464,0.760528571,3.48,55.18,6.68,5925,0.000869,17.63794069,32.73,23.57,43.7,49.89488,2.4996033,38.38612,1.6371156,0.2645,1218.936847,26.0603,6.941523427,1.416069977,0.261178682
8319000,0.11,0.12,0.12,0.1,7,32981.5116,1.8829867,0.127881818,4.49,0.27,1.05,155310,0.00141027,78.51821334,40.15,19.52,40.33,69.75015,1.598461,43.958298,1.1915823,0.3203,283.5119057,1.6766,7.711293411,0.192516006,0.378971403
9132500,0.15,0.3,0.32,0.12,5,1360.4922,2.259169,0.23752,2.97,67.86,0,186368,0.00837443,14.13433122,42,19.8,38.2,30.797148,0.9339761,23.57241,0.8236132,0.2246,431.627814,0.2385,8.63467366,0.21852361,0.520900812
3032500,0.24,0.45,0.5,0.19,5,1380.2904,0.30906028,1.0008,8.81,74.09,6.31,29891,0.000739,26.95634861,54.73,23.7,21.57,54.280777,2.0163257,51.830933,1.6537702,0.3372,1110.802155,0.2424,5.96,0.344995718,0.454386407
3419800,0.32,0.5,0.46,0.27,4,432.0396,0.8679998,1.0693,29.77,56.74,6.74,25017,0.00375,10.21545586,44.01,39.33,16.66,32.233646,1.3456893,32.492558,0.9541932,0.35,1399.519315,1.6304,3.19,0.050417274,1.291916535
4121500,0.21,0.37,0.45,0.17,5,3715.001,2.230092,0.81296,21.95,29.87,9.87,30135,0.00033272,32.06911693,27.57,17.19,55.24,62.0185,2.200874,63.600765,1.2694969,0.164,850.9768375,102.5104,15.00297357,0.243056516,0.663352489
7099970,0.12,0.17,0.18,0.1,6,12261.9969,1.5567082,0.159166667,71.13,0.01,0.09,141334,0.00195709,19.28725276,52.48,25.26,22.26,73.352905,1.6141601,63.23462,0.9001742,0.3134,317.4902338,90.0806,5.084551929,0.310594595,0.359873551
5437050,0.19,0.32,0.39,0.13,7,6625.0836,0.86673665,0.782728571,4.15,7.76,71.77,21897,1.00E-05,54.00285792,43.12,19.83,37.05,80.53953,2.744372,74.87389,1.4922838,0.2825,887.3880501,63.9265,7.281159295,0.745361076,0.274848356
7190500,0.23,0.5,0.34,0.19,7,26916.471,0.49355784,0.676476923,8.24,40.58,44.22,18879,1.00E-05,246.4254033,47.38,34.43,18.19,162.4159,5.6482687,142.3956,3.7641792,0.3955,1141.042385,1.7725,3.096572744,0.254721978,0.492333389
7346045,0.3,0.42,0.37,0.25,4,961.7427,0.16725872,0.764678947,7.61,36.03,21.95,5478,0.00032483,10.28661598,30.77,22.37,46.85,31.830168,2.132445,26.487864,1.8345271,0.2588,1256.983765,23.1392,8.597460013,0.901044412,0.213291851
2366500,0.32,0.47,0.39,0.28,7,11351.9799,0.60130465,1.017,16.8,39.2,0,387,1.00E-05,210.5182555,31.09,14.99,53.92,89.09063,4.651722,106.235954,3.3687005,0.1541,1572.710546,22.2821,11.58,0.633558088,0.299201571
